detection_datetime,transmitter_id,tagging_project_name,species_common_name,species_scientific_name,animal_sex,receiver_project_name,installation_name,station_name,receiver_name,receiver_deployment_longitude,receiver_deployment_latitude,transmitter_sensor_type,transmitter_type,transmitter_estimated_battery_life,transmitter_deployment_longitude,transmitter_deployment_latitude,transmitter_deployment_datetime
29/08/2021 3:40,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Lady Elliot Reef MMP,VR2W-102044,146.33304,-18.68017,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/02/2024 22:21,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/02/2024 22:19,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/02/2024 22:17,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/02/2024 21:52,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
21/01/2024 6:25,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
21/01/2024 6:23,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
21/01/2024 6:21,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
1/01/2024 10:05,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
1/01/2024 10:04,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-120753,146.508175,-18.656423,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
26/12/2022 6:25,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
26/12/2022 6:19,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
26/12/2022 6:16,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
26/12/2022 6:15,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
20/12/2022 0:06,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
20/12/2022 0:03,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
20/12/2022 0:02,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
20/12/2022 0:01,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
20/12/2022 0:00,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 23:23,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 23:21,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 23:18,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 23:16,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 23:14,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 15:45,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 15:43,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 15:42,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 15:41,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 14:47,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 14:42,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
19/12/2022 14:41,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
7/11/2022 22:17,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-107810,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
13/09/2021 20:17,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-127280,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
13/09/2021 20:15,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-127280,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
13/09/2021 20:14,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-127280,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
13/09/2021 20:13,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,VR2W-127280,146.507283,-18.65243,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
8/02/2024 15:15,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
8/02/2024 15:13,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
8/02/2024 15:09,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
8/02/2024 15:08,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
8/02/2024 15:07,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
8/02/2024 15:04,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
31/03/2023 21:06,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
31/03/2023 21:01,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
31/03/2023 10:00,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
31/03/2023 8:44,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
31/03/2023 8:42,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
31/03/2023 7:32,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
17/03/2023 8:56,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
17/03/2023 7:25,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
12/03/2023 8:38,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
11/03/2023 21:52,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
11/03/2023 21:20,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
11/03/2023 21:07,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-101843,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
15/02/2023 1:46,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136060,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
11/07/2022 11:57,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-109085,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
17/05/2022 11:08,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136070,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
17/04/2022 5:20,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136070,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
30/12/2021 23:42,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136063,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
30/12/2021 23:41,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136063,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
27/12/2021 2:58,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136063,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
27/12/2021 2:55,A69-9001-63850,IMOS / AIMS Acoustic Telemetry Array Queensland,Tiger Shark,Galeocerdo cuvier,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136063,146.48855,-18.540583,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
14/08/2021 2:18,A69-9001-63963,IMOS / AIMS Acoustic Telemetry Array Queensland,Great Hammerhead,Sphyrna mokarran,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Pelorus Island MMP,VR2W-136063,146.48855,-18.540583,PINGER,V16,3469,146.484832,-18.644268,13/08/2021 20:00
13/03/2022 2:54,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
13/03/2022 2:53,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
9/03/2022 21:40,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 11:22,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 5:29,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 5:27,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 5:24,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 5:23,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 5:22,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
8/03/2022 5:20,A69-9001-63851,IMOS / AIMS Acoustic Telemetry Array Queensland,Bull Shark,Carcharhinus leucas,FEMALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Bluff (Hinchinbrook),VR2W-108679,146.28536,-18.48919,PINGER,V16,3540,146.308015,-18.49408,24/08/2021 0:00
